1.686225771903991699e+00
2.207802772521972656e+00
2.842249870300292969e+00
1.589888572692871094e+00
1.074669599533081055e+00
1.129982471466064453e+00
1.755626797676086426e+00
1.780870318412780762e+00
1.886266350746154785e+00
3.728975355625152588e-01
2.066824674606323242e+00
2.162354946136474609e+00
2.145281314849853516e+00
1.088681697845458984e+00
5.142823696136474609e+00
3.009670972824096680e+00
2.911054611206054688e+00
1.298336148262023926e+00
7.467794418334960938e+00
1.459578633308410645e+00
4.154136657714843750e+00
1.788709521293640137e+00
1.940551757812500000e+00
2.275630712509155273e+00
2.128393888473510742e+00
2.369426012039184570e+00
4.826872825622558594e+00
3.940889120101928711e+00
2.549632310867309570e+00
1.618245840072631836e+00
6.357198715209960938e+00
2.439627408981323242e+00
2.565497159957885742e+00
2.280522584915161133e+00
1.327000856399536133e+00
1.929300785064697266e+00
2.311649799346923828e+00
7.764694690704345703e-01
1.581258416175842285e+00
2.062008857727050781e+00
2.831111192703247070e+00
2.340042591094970703e+00
2.821612119674682617e+00
3.323382616043090820e+00
4.457752227783203125e+00
1.507837057113647461e+00
2.240702867507934570e+00
1.125068783760070801e+00
2.331836462020874023e+00
1.415442585945129395e+00
1.488324522972106934e+00
1.145373106002807617e+00
2.158148527145385742e+00
3.723044395446777344e+00
1.330888271331787109e+00
2.745550870895385742e+00
1.699317455291748047e+00
2.543266773223876953e+00
3.004689693450927734e+00
7.058908939361572266e-01
3.130850791931152344e+00
3.985278129577636719e+00
6.001071929931640625e+00
2.073316574096679688e+00
1.389615416526794434e+00
1.320427298545837402e+00
6.896061420440673828e+00
1.795272827148437500e+00
5.576283931732177734e-01
4.235693931579589844e+00
3.357958793640136719e+00
3.773116827011108398e+00
1.483208775520324707e+00
5.702517032623291016e+00
1.008071327209472656e+01
2.122488498687744141e+00
1.954693078994750977e+00
3.046957731246948242e+00
4.047527790069580078e+00
9.956525564193725586e-01
1.422630906105041504e+00
2.946809291839599609e+00
2.719818592071533203e+00
6.307429790496826172e+00
1.033746242523193359e+00
7.380985021591186523e-01
1.385296058654785156e+01
1.268335700035095215e+00
1.014453172683715820e+00
6.618483662605285645e-01
2.734243392944335938e+00
1.710174679756164551e+00
3.074863672256469727e+00
7.236983776092529297e+00
2.548371076583862305e+00
4.169867515563964844e+00
8.273976445198059082e-01
1.262702465057373047e+00
5.799684524536132812e+00
2.330247879028320312e+00
4.249077320098876953e+00
1.287751197814941406e+00
5.574049949645996094e+00
1.306503891944885254e+00
1.089976310729980469e+00
1.281544685363769531e+00
1.632741332054138184e+00
1.429618239402770996e+00
2.536266803741455078e+00
1.872617602348327637e+00
8.448062539100646973e-01
7.491591930389404297e+00
4.576627731323242188e+00
3.656219005584716797e+00
1.297922015190124512e+00
4.050712585449218750e+00
2.085628032684326172e+00
1.806991577148437500e+00
3.860699236392974854e-01
2.567596912384033203e+00
2.162673234939575195e+00
3.221967458724975586e+00
2.070209980010986328e+00
3.981572389602661133e+00
2.718269824981689453e+00
5.474069118499755859e+00
2.105416774749755859e+00
1.827053070068359375e+00
2.856869697570800781e+00
2.380362033843994141e+00
6.303195357322692871e-01
2.082027912139892578e+00
3.378396034240722656e+00
1.632032036781311035e+00
2.727830648422241211e+00
6.311184763908386230e-01
1.986498475074768066e+00
1.764102339744567871e+00
1.468895196914672852e+00
